"","ID","site_url","author","headline","language","country","global_rank","US_rank","top1_country","top2_country","top3_country","bounce_rate","daily_pageviews_per_visitor","daily_time_on_site","percentage_search_visits","num_sites_linking_in","gender","educational_level","browsing_location","stumble_upon","pinterest","linkedin","fb_total","fb_comments","fb_reactions","fb_shares","type","sentiment","gop_nlp","email_nlp","comei_nlp","reveal_nlp","comment_nlp","soro_nlp","acknowledg_nlp","emf_nlp","rig_nlp","jihad_nlp","femin_nlp","hillary_nlp","neomasculin_nlp","natur_nlp","weight_nlp","gmo_nlp","trump_nlp","brief_nlp","roi_nlp","tax_nlp"
"84",84,"activistpost.com","Activist Post","regardless of who wins the election, confidence in washington dc is already shattered","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",85,"activistpost.com","Activist Post","iraqis in mosul find us missiles at captured islamic state base","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",86,"activistpost.com","Activist Post","fed holds on raising rates, fears rising dollar","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",87,"activistpost.com","Activist Post","in rush to lay blame, media ignores positive community movement in flint, michigan","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",88,"activistpost.com","ActivistPost","you are being programmed to hate","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",89,"activistpost.com","Activist Post","uk involvement in us secret drone war revealed","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",90,"activistpost.com","Activist Post","us war in afghanistan silently slips into the abyss","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",91,"activistpost.com","ActivistPost","some want injustice to be distributed evenly, rather than not at all","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",92,"activistpost.com","Activist Post","smart meter case testimony before the pennsylvania public utility commission: what no one wants to acknowledge about emf damage (part 2 of 4)","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"93",93,"activistpost.com","Activist Post","colorado cannabis industry contributes more to economy than all other industries: report","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",94,"activistpost.com","Activist Post","when good people share bad info î heres why you need to fact check before you click share","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",95,"activistpost.com","Activist Post","police turn in badges rather than incite violence against standing rock protesters: report","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",96,"activistpost.com","Activist Post","smart meter case testimony before the pennsylvania public utility commission: what no one wants to acknowledge about emf damage (part 3 of 4)","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"97",97,"activistpost.com","Activist Post","wikileaks revelations leave the federal emperor wearing no clothes","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",98,"activistpost.com","Activist Post","iraqi car bomb jaw-dropping crisis actor fakery caught on video","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",99,"activistpost.com","Brandon Turbeville","fema opens loan window as red cross tries to shut down shelters","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",100,"activistpost.com","Activist Post","cops threaten to arrest students if they dont stop handing out constitutions","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",101,"activistpost.com","ActivistPost","u.s. elections november chaosù: what youre not being told","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",102,"activistpost.com","Activist Post","us plan cù in syria: make al qaeda centralù the new capital","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",103,"activistpost.com","Activist Post","drone restrictions can help peaceful protesters combat injustice","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",104,"activistpost.com","Activist Post","what can the mass check-inù at standing rock tell us about online advocacy?","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",105,"activistpost.com","Activist Post","smart meter case testimony before the pennsylvania public utility commission: what no one wants to acknowledge about emf damage (part 4 of 4)","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"106",106,"activistpost.com","Activist Post","false flag? us intelligence warns of likely al qaeda terror attack day before election","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",107,"activistpost.com","Activist Post","tree-shaped vertical farm can grow 24 acres of crops","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",108,"activistpost.com","Activist Post","no one tried to assassinate donald trump  but austyn crites shows up in wikileaks 7 times","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"109",109,"activistpost.com","Activist Post","navy petty officer joins dapl protest with upside down flag ì our greatest enemies are right hereù","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110",110,"activistpost.com","Activist Post","leaked memo: clinton foundation broke the law","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",111,"activistpost.com","Activist Post","tiny homes banned in u.s. at increasing rate as govt criminalizes sustainable living","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",112,"activistpost.com","ActivistPost","the empire files: abby martin exposes john podesta","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",113,"activistpost.com","Activist Post","election uncertainty now influencing gold and silver prices","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",114,"activistpost.com","Activist Post","dnc hack: a cold war 2.0 false flag","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",115,"activistpost.com","Activist Post","heres a summary of the engineered us election chaos with a positive perspective","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",116,"activistpost.com","Activist Post","fbi wants you to believe it examined 650,000 emails in 691,000 seconds","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",117,"activistpost.com","Activist Post","wikileaks fends off cyber attack","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",118,"activistpost.com","Activist Post","police caught spying on journalists to uncover source of leaks","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",119,"activistpost.com","Activist Post","just weeks after obamas executive order on catastrophic space weather events, a coronal mass ejection is set to hit on election day?","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",120,"activistpost.com","Activist Post","police state elections, 2016","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",121,"activistpost.com","ActivistPost","9 reasons why i am not voting","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",122,"activistpost.com","Activist Post","no matter who wins: the case against hillary clinton is alive","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"123",123,"activistpost.com","Activist Post","cops fire tear gas on water protectors as they attempt to reclaim sacred land","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",124,"activistpost.com","Activist Post","what is fakeù news?","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",125,"activistpost.com","Brandon Turbeville","the u.s./turkey plan for seizing, holding, and occupyingù syrian territory in raqqa","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",126,"activistpost.com","Brandon Turbeville","the u.s./turkey plan for seizing, holding, and occupyingù syrian territory in raqqa","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",127,"activistpost.com","Activist Post","proof that 100 years of voting for the lesser evilù gave us trump and hillary","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"128",128,"activistpost.com","Activist Post","trump declared the winner","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"129",129,"activistpost.com","Activist Post","president elect trump: a new era of unpredictability awaits","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"130",130,"activistpost.com","Activist Post","election: medias movie of reality failed","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",131,"activistpost.com","Activist Post","voters in arkansas, north dakota legalize medical marijuana despite federal prohibition","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",132,"activistpost.com","Activist Post","florida voters approve medical marijuana, reject federal prohibition","english","United States",50869,18883,"United States","United Kingdom","Canada",0.732,1.52,163,0.175,5807,"male","some college","home",76,0,136,105,33,17,55,"conspiracy",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",133,"dailywire.com","EdJenner","polls tighten: trump gains 2.7 percent in poll average in two weeks","english","United States",3217,883,"United States","Canada","United Kingdom",0.648,1.83,209,0.106,5147,"male","college","home",0,0,53,58300,19433,35094,3773,"bias",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
